../data/depth_0/depth_0.png| ../data/color_0/color_0.jpg| [0.6901425767659387, 0.10001248583294073, 0.24419635489448815, -0.058821685528344506, 0.33778114981464, -0.1950307453029149, 0.9189161618603157]| (0.3404247462749481, 0.2721538543701172, -1.3481292724609375, -1.1429673433303833, 0.7305940389633179, 1.3236793279647827)| False| [-9.699999809265137, -5.460000038146973, 21.440000534057617, -1.3040000200271606, -0.7689999938011169, 0.039500001817941666]
../data/depth_0/depth_1.png| ../data/color_0/color_1.jpg| [0.6907676075032179, 0.09906298753312165, 0.2335692189453556, -0.054564063606655284, 0.34815165865570324, -0.19407584395264268, 0.9155040973868336]| (0.34948091305710716, 0.2610986995070749, -1.3371528952289904, -1.1066201477309652, 0.7403526910064926, 1.305085006428981)| False| [-9.180000305175781, -5.619999885559082, 21.18000030517578, -1.3020000457763672, -0.765500009059906, 0.0364999994635582]
../data/depth_0/depth_2.png| ../data/color_0/color_2.jpg| [0.6909299367088725, 0.0972568150158556, 0.22291575238700034, -0.0492850991297683, 0.3584931105707877, -0.1941757841987484, 0.9117836549905086]| (0.34128134295056, 0.27625219864120915, -1.3414237651441656, -1.0824780085922852, 0.7322284026192296, 1.2938779690142654)| False| [-9.279999732971191, -4.900000095367432, 22.059999465942383, -1.316499948501587, -0.753000020980835, 0.04699999839067459]
../data/depth_0/depth_3.png| ../data/color_0/color_3.jpg| [0.6901782965894792, 0.09445395213381069, 0.21476481611306827, -0.043579016486218404, 0.3665900855096926, -0.19616686992140134, 0.9084223344201364]| (0.3340595063848236, 0.2857473826243831, -1.3423795450809637, -1.062812254883593, 0.7280669780813784, 1.2879512890802922)| False| [-8.65999984741211, -5.179999828338623, 22.139999389648438, -1.346500039100647, -0.7235000133514404, 0.05700000002980232]
../data/depth_0/depth_4.png| ../data/color_0/color_4.jpg| [0.6885777309290315, 0.09118635343204833, 0.20765469748643783, -0.03781037212135438, 0.3743704637797992, -0.19944444820477897, 0.9047867393422794]| (0.3279126200567949, 0.29253196635662393, -1.3421309615645047, -1.0428832095711156, 0.7277675218390779, 1.2826227290568313)| False| [-8.699999809265137, -5.480000019073486, 21.739999771118164, -1.3489999771118164, -0.7325000166893005, 0.051500000059604645]
../data/depth_0/depth_5.png| ../data/color_0/color_5.jpg| [0.6863377472375373, 0.08821850731632647, 0.20011456690295995, -0.03243466716750704, 0.38370793830158995, -0.20314108447247134, 0.9002499154398319]| (0.32309053219809775, 0.30024256757842105, -1.3435774586538916, -1.0179029370200656, 0.7311365281993882, 1.272775499771352)| False| [-9.020000457763672, -5.599999904632568, 22.5, -1.3220000267028809, -0.7384999990463257, 0.05400000140070915]
../data/depth_0/depth_6.png| ../data/color_0/color_6.jpg| [0.6837236061523374, 0.08579980758158584, 0.19347254600148017, -0.027770306454373235, 0.3929805495528096, -0.20702848419746586, 0.8955078472484213]| (0.3201090072219346, 0.3071776113602929, -1.3461798228560733, -0.9920406624506616, 0.7378946466732347, 1.2612967415714427)| False| [-8.180000305175781, -5.440000057220459, 21.979999542236328, -1.2979999780654907, -0.6694999933242798, 0.04650000110268593]
../data/depth_0/depth_7.png| ../data/color_0/color_7.jpg| [0.6812881114026336, 0.0837937605621884, 0.18944779606367673, -0.02366951334716668, 0.3993552921383436, -0.210786771673529, 0.8919215445690603]| (0.31845023836327196, 0.31017971387878923, -1.3472536621457698, -0.9731398781460213, 0.7450174434393475, 1.254743991164932)| False| [-7.900000095367432, -5.539999961853027, 21.799999237060547, -1.2200000286102295, -0.5299999713897705, 0.04100000113248825]
../data/depth_0/depth_8.png| ../data/color_0/color_8.jpg| [0.6793233914917576, 0.08173894221334244, 0.18789419614695185, -0.019975040737434488, 0.4022513035392556, -0.21424519973115222, 0.8898841952415305]| (0.3168758692860391, 0.30886161300934173, -1.3452718350440853, -0.9635981140248231, 0.7499154237535064, 1.255043315218813)| False| [-6.659999847412109, -5.860000133514404, 22.34000015258789, -1.0455000400543213, -0.42899999022483826, 0.042500000447034836]
../data/depth_0/depth_9.png| ../data/color_0/color_9.jpg| [0.6774403935777272, 0.07906740373056667, 0.18739123601777766, -0.0178311175545807, 0.4036835316010545, -0.217717670091862, 0.8884372086369561]| (0.3150432493023242, 0.30536628953269257, -1.341302863589267, -0.9596177322170967, 0.7545997574280596, 1.257041982286525)| False| [-6.960000038146973, -5.739999771118164, 22.520000457763672, -0.9925000071525574, -0.5015000104904175, 0.04699999839067459]
../data/depth_0/depth_10.png| ../data/color_0/color_10.jpg| [0.6753076155107232, 0.0760166103756921, 0.18671262288696028, -0.02090774819851554, 0.40610702856154157, -0.22067168613469829, 0.8865348015485076]| (0.3144623729743717, 0.3030333319768308, -1.3384968237874384, -0.9574919638385405, 0.763407393859448, 1.2511485932136148)| False| [-7.019999980926514, -6.079999923706055, 22.440000534057617, -0.8669999837875366, -0.4964999854564667, 0.04699999839067459]
